tract,region,eligible,CFA
6073019403,Southern,FALSE,
6073019404,Southern,FALSE,
6073019406,Southern,FALSE,
6073019502,Southern,FALSE,
6073019503,Southern,FALSE,
6073019702,Southern,FALSE,
6073019902,Southern,FALSE,
6073020015,Southern,FALSE,
6073020019,Southern,FALSE,
6073020031,Southern,FALSE,
6073020032,Southern,FALSE,
6073020035,Southern,FALSE,
6073020042,Southern,FALSE,
6073020810,Southern,FALSE,
6073020811,Southern,FALSE,
6073020813,Southern,FALSE,
6019003701,Central,TRUE,West Fresno (dense population) 
6019003600,Central,TRUE,West Fresno (dense population) 
6081602002,Northern,FALSE,
6019004404,Central,TRUE,West Fresno (dense population) 
6019005406,Central,TRUE,West Fresno (dense population) 
6019005405,Central,TRUE,West Fresno (dense population) 
6019004802,Central,TRUE,West Fresno (dense population) 
6019002000,Central,TRUE,West Fresno (dense population) 
6085503001,Northern,FALSE,
6085503401,Northern,FALSE,
6085503504,Northern,FALSE,
6085504317,Northern,FALSE,
6085505011,Northern,FALSE,
6085511000,Northern,FALSE,
6085511707,Northern,FALSE,
6085511800,Northern,FALSE,
6085511912,Northern,FALSE,
6085512037,Northern,FALSE,
6085512515,Northern,FALSE,
6019002300,Central,TRUE,West Fresno (dense population) 
6089010400,Northern,TRUE,"Redding, Shasta Lake"
6089010804,Northern,FALSE,
6089011802,Northern,FALSE,
6089011900,Northern,FALSE,
6093000200,Northern,FALSE,
6093000701,Northern,FALSE,
6093000702,Northern,FALSE,
6093000703,Northern,FALSE,
6093001100,Northern,FALSE,
6093001300,Northern,FALSE,
6095250604,Northern,FALSE,
6097150206,Northern,FALSE,
6097153807,Northern,FALSE,
6105000500,Northern,FALSE,
6019005000,Central,TRUE,West Fresno (dense population) 
6019004205,Central,TRUE,West Fresno (dense population) 
6019003702,Central,TRUE,West Fresno (dense population) 
6075042700,Northern,FALSE,
6001402801,Northern,FALSE,
6085502909,Northern,FALSE,
6085508707,Northern,FALSE,
6075020202,Northern,FALSE,
6085507205,Northern,FALSE,
6085509111,Northern,FALSE,
6019000502,Central,TRUE,West Fresno (dense population) 
6097152804,Northern,FALSE,
6013359103,Northern,FALSE,
6085506606,Northern,FALSE,
6085508006,Northern,FALSE,
6097152702,Northern,FALSE,
6001437300,Northern,FALSE,
6075026100,Northern,FALSE,
6075026003,Northern,FALSE,
6081613900,Northern,FALSE,
6019000100,Central,TRUE,West Fresno (dense population) 
6085502701,Northern,FALSE,
6085502604,Northern,FALSE,
6085509500,Northern,FALSE,
6085510500,Northern,FALSE,
6075035400,Northern,FALSE,
6019002200,Central,TRUE,West Fresno (dense population) 
6081602400,Northern,FALSE,
6001404400,Northern,FALSE,
6059052523,Southern,FALSE,
6081601502,Northern,FALSE,
6037620704,Southern,FALSE,
6037620522,Southern,FALSE,
6019004406,Central,TRUE,West Fresno (dense population) 
6013360200,Northern,FALSE,
6075047702,Northern,FALSE,
6075010600,Northern,FALSE,
6097150701,Northern,FALSE,
6001401500,Northern,FALSE,
6081611000,Northern,TRUE,San Mateo - East Palo Alto and Redwood City rapid start
6057000601,Northern,FALSE,
6019004705,Central,TRUE,West Fresno (dense population) 
6055200201,Northern,FALSE,
6001410100,Northern,FALSE,
6075017804,Northern,FALSE,
6055200705,Northern,FALSE,
6075030400,Northern,FALSE,
6075011200,Northern,FALSE,
6041110100,Northern,FALSE,
6001402900,Northern,FALSE,
6085503002,Northern,FALSE,
6081606500,Northern,FALSE,
6075016802,Northern,FALSE,
6085502906,Northern,FALSE,
6085504805,Northern,FALSE,
6085507704,Northern,FALSE,
6085509002,Northern,FALSE,
6019000200,Central,TRUE,West Fresno (dense population) 
6001442602,Northern,FALSE,
6019003500,Central,TRUE,West Fresno (dense population) 
6001442100,Northern,FALSE,
6085504807,Northern,FALSE,
6001441928,Northern,FALSE,
6075012204,Northern,FALSE,
6085512024,Northern,FALSE,
6055201003,Northern,FALSE,
6081607701,Northern,FALSE,
6019004409,Central,TRUE,West Fresno (dense population) 
6075016200,Northern,FALSE,
6081611901,Northern,TRUE,San Mateo - East Palo Alto and Redwood City rapid start
6019004703,Central,TRUE,West Fresno (dense population) 
6097151000,Northern,FALSE,
6075061503,Northern,FALSE,
6075025401,Northern,FALSE,
6097152905,Northern,FALSE,
6075061502,Northern,FALSE,
6075012002,Northern,FALSE,
6055201005,Northern,FALSE,
6075011101,Northern,FALSE,
6075017700,Northern,FALSE,
6075012405,Northern,FALSE,
6075011901,Northern,FALSE,
6059062649,Southern,FALSE,
6055200505,Northern,FALSE,
6075060703,Northern,FALSE,
6075012001,Northern,FALSE,
6075020102,Northern,FALSE,
6075032802,Northern,FALSE,
6075017602,Northern,FALSE,
6085502704,Northern,FALSE,
6075015100,Northern,FALSE,
6097152801,Northern,FALSE,
6019004704,Central,TRUE,West Fresno (dense population) 
6019005301,Central,TRUE,West Fresno (dense population) 
6075042800,Northern,FALSE,
6019005302,Central,TRUE,West Fresno (dense population) 
6075012404,Northern,FALSE,
6037275605,Southern,FALSE,
6059062657,Southern,FALSE,
6019004212,Central,TRUE,West Fresno (dense population) 
6075017603,Northern,FALSE,
6081609201,Northern,FALSE,
6019005403,Central,TRUE,West Fresno (dense population) 
6075012403,Northern,FALSE,
6037701502,Southern,FALSE,
6059062627,Southern,FALSE,
6001441927,Northern,FALSE,
6001422000,Northern,FALSE,
6019000702,Central,TRUE,West Fresno (dense population) 
6081606202,Northern,FALSE,
6001404300,Northern,FALSE,
6037670604,Southern,FALSE,
6097150611,Northern,FALSE,
6095252104,Northern,FALSE,
6097150203,Northern,FALSE,
6081600600,Northern,FALSE,
6019004503,Central,TRUE,West Fresno (dense population) 
6081606400,Northern,FALSE,
6085509801,Northern,FALSE,
6013359203,Northern,FALSE,
6037275200,Southern,FALSE,
6085507003,Northern,FALSE,
6037621102,Southern,FALSE,
6075061102,Northern,FALSE,
6001420301,Northern,FALSE,
6097153712,Northern,FALSE,
6037701402,Southern,FALSE,
6001401800,Northern,FALSE,
6097153808,Northern,FALSE,
6037503705,Southern,FALSE,
6037701702,Southern,FALSE,
6019004506,Central,TRUE,West Fresno (dense population) 
6081609000,Northern,FALSE,
6019004602,Central,TRUE,West Fresno (dense population) 
6013391000,Northern,FALSE,
6037702300,Southern,FALSE,
6019004601,Central,TRUE,West Fresno (dense population) 
6075022802,Northern,FALSE,
6075032602,Northern,FALSE,
6037701801,Southern,FALSE,
6081601601,Northern,FALSE,
6019000601,Central,TRUE,West Fresno (dense population) 
6075035102,Northern,FALSE,
6037702201,Southern,FALSE,
6059062900,Southern,FALSE,
6037701202,Southern,FALSE,
6037700902,Southern,FALSE,
6075022902,Northern,FALSE,
6001400900,Northern,FALSE,
6057000502,Northern,FALSE,
6037700502,Southern,FALSE,
6081604900,Northern,FALSE,
6081610901,Northern,TRUE,San Mateo - East Palo Alto and Redwood City rapid start
6019005409,Central,TRUE,West Fresno (dense population) 
6019004706,Central,TRUE,West Fresno (dense population) 
6029004500,Central,FALSE,
6037701802,Southern,FALSE,
6107004302,Central,FALSE,
6037701701,Southern,FALSE,
6037621005,Southern,FALSE,
6001422400,Northern,FALSE,
6037620301,Southern,FALSE,
6013356001,Northern,FALSE,
6001405700,Northern,FALSE,
6097152701,Northern,FALSE,
6031000100,Central,FALSE,
6037650603,Southern,FALSE,
6081606300,Northern,FALSE,
6075026202,Northern,FALSE,
6013365003,Northern,FALSE,
6085512054,Northern,FALSE,
6059062634,Southern,FALSE,
6031001200,Central,FALSE,
6013319002,Northern,FALSE,
6103000702,Northern,FALSE,
6001403402,Northern,FALSE,
6075047701,Northern,FALSE,
6019008200,Central,FALSE,
6037620400,Southern,FALSE,
6085509700,Northern,FALSE,
6081609601,Northern,FALSE,
6019007700,Central,FALSE,
6037701602,Southern,FALSE,
6037700501,Southern,FALSE,
6001406800,Northern,FALSE,
6085507905,Northern,FALSE,
6081605902,Northern,FALSE,
6029006500,Central,FALSE,
6055200302,Northern,FALSE,
6085504323,Northern,FALSE,
6063000501,Northern,FALSE,
6097151305,Northern,FALSE,
6029005103,Central,FALSE,
6097150610,Northern,FALSE,
6075035300,Northern,FALSE,
6029005508,Central,FALSE,
6107000802,Central,FALSE,
6037620521,Southern,FALSE,
6029006009,Central,FALSE,
6085503218,Northern,FALSE,
6001405800,Northern,FALSE,
6077003806,Central,FALSE,
6001435900,Northern,FALSE,
6001440333,Northern,FALSE,
6001440337,Northern,FALSE,
6001442200,Northern,FALSE,
6001443001,Northern,FALSE,
6001444602,Northern,FALSE,
6001450502,Northern,FALSE,
6005000102,Northern,FALSE,
6013326000,Northern,FALSE,
6013334006,Northern,FALSE,
6013355310,Northern,FALSE,
6013362000,Northern,FALSE,
6023010200,Northern,FALSE,
6023940000,Northern,FALSE,
6107003302,Central,FALSE,
6019007400,Central,FALSE,
6019007600,Central,FALSE,
6107000901,Central,FALSE,
6033001301,Northern,FALSE,
6035040200,Northern,FALSE,
6035040400,Northern,FALSE,
6037124600,Southern,FALSE,
6037125102,Southern,FALSE,
6037128703,Southern,FALSE,
6037128704,Southern,FALSE,
6037141202,Southern,FALSE,
6037143801,Southern,FALSE,
6037143901,Southern,FALSE,
6037181500,Southern,FALSE,
6037183220,Southern,FALSE,
6037183222,Southern,FALSE,
6037183300,Southern,FALSE,
6037189801,Southern,FALSE,
6037189903,Southern,FALSE,
6037194500,Southern,FALSE,
6037195804,Southern,FALSE,
6037206301,Southern,FALSE,
6037206302,Southern,FALSE,
6037207308,Southern,FALSE,
6037208710,Southern,FALSE,
6037211123,Southern,FALSE,
6037212502,Southern,FALSE,
6037212800,Southern,FALSE,
6037214000,Southern,FALSE,
6037214400,Southern,FALSE,
6037214501,Southern,FALSE,
6037214503,Southern,FALSE,
6037214504,Southern,FALSE,
6037214600,Southern,FALSE,
6037215102,Southern,FALSE,
6037219902,Southern,FALSE,
6037220100,Southern,FALSE,
6037222001,Southern,FALSE,
6037231301,Southern,FALSE,
6037231302,Southern,FALSE,
6037234502,Southern,FALSE,
6037234901,Southern,FALSE,
6037234902,Southern,FALSE,
6037235100,Southern,FALSE,
6037236204,Southern,FALSE,
6037238200,Southern,FALSE,
6037238400,Southern,FALSE,
6037240302,Southern,FALSE,
6037243001,Southern,FALSE,
6037261103,Southern,FALSE,
6037262400,Southern,FALSE,
6037275102,Southern,FALSE,
6037275500,Southern,FALSE,
6037277400,Southern,FALSE,
6037293301,Southern,FALSE,
6037294200,Southern,FALSE,
6037294301,Southern,FALSE,
6037294830,Southern,FALSE,
6037294900,Southern,FALSE,
6037296210,Southern,FALSE,
6037296600,Southern,FALSE,
6037296901,Southern,FALSE,
6037297120,Southern,FALSE,
6037403407,Southern,FALSE,
6037403408,Southern,FALSE,
6037408134,Southern,FALSE,
6037462302,Southern,FALSE,
6037464000,Southern,FALSE,
6037464101,Southern,FALSE,
6037543305,Southern,FALSE,
6037543400,Southern,FALSE,
6037980014,Southern,FALSE,
6037980015,Southern,FALSE,
6037980024,Southern,FALSE,
6045011502,Northern,FALSE,
6107003201,Central,FALSE,
6031001100,Central,FALSE,
6031000800,Central,FALSE,
6029005600,Central,FALSE,
6057000104,Northern,FALSE,
6057000106,Northern,FALSE,
6057000107,Northern,FALSE,
6057000702,Northern,FALSE,
6057000801,Northern,FALSE,
6059001403,Southern,FALSE,
6059001710,Southern,FALSE,
6059032011,Southern,FALSE,
6059052436,Southern,FALSE,
6059062630,Southern,FALSE,
6059087704,Southern,FALSE,
6059099234,Southern,FALSE,
6059099502,Southern,FALSE,
6059110012,Southern,FALSE,
6059110114,Southern,FALSE,
6061021801,Northern,FALSE,
6061021901,Northern,FALSE,
6065044919,Southern,TRUE,Palm Springs/Coachella Valley
6065044928,Southern,FALSE,
6065045214,Southern,FALSE,
6065045614,Southern,TRUE,Palm Springs/Coachella Valley
6067001800,Northern,FALSE,
6067004006,Northern,FALSE,
6067005702,Northern,FALSE,
6067005801,Northern,FALSE,
6067005803,Northern,FALSE,
6067007025,Northern,FALSE,
6067007702,Northern,FALSE,
6067009323,Northern,FALSE,
6067009328,Northern,FALSE,
6067009331,Northern,FALSE,
6067009336,Northern,FALSE,
6067009612,Northern,FALSE,
6067009616,Northern,FALSE,
6067009617,Northern,FALSE,
6067009642,Northern,FALSE,
6067009643,Northern,FALSE,
6067009649,Northern,FALSE,
6071002038,Southern,FALSE,
6071002045,Southern,FALSE,
6071002048,Southern,FALSE,
6071011203,Southern,FALSE,
6071011205,Southern,FALSE,
6071011206,Southern,FALSE,
6073001100,Southern,FALSE,
6073001600,Southern,FALSE,
6073002401,Southern,TRUE,"East City Heights (San Diego) City Heights, Cholas Creek, Lemon Grove "
6073002402,Southern,TRUE,"East City Heights (San Diego) City Heights, Cholas Creek, Lemon Grove "
6073002702,Southern,FALSE,
6073002705,Southern,FALSE,
6073002801,Southern,FALSE,
6073002803,Southern,FALSE,
6073002905,Southern,FALSE,
6073003108,Southern,FALSE,
6073003209,Southern,FALSE,
6073003211,Southern,FALSE,
6073003303,Southern,FALSE,
6073005102,Southern,FALSE,
6073005601,Southern,FALSE,
6073005801,Southern,FALSE,
6073005900,Southern,FALSE,
6073006000,Southern,FALSE,
6073008324,Southern,FALSE,
6073008327,Southern,FALSE,
6073008330,Southern,FALSE,
6073008346,Southern,FALSE,
6073008349,Southern,FALSE,
6073008350,Southern,FALSE,
6073008351,Southern,FALSE,
6073008357,Southern,FALSE,
6073008371,Southern,FALSE,
6073008373,Southern,FALSE,
6073008375,Southern,FALSE,
6073008376,Southern,FALSE,
6073008381,Southern,FALSE,
6073008505,Southern,FALSE,
6073008513,Southern,FALSE,
6073009101,Southern,FALSE,
6073009400,Southern,FALSE,
6073009505,Southern,FALSE,
6073009509,Southern,FALSE,
6073009603,Southern,FALSE,
6073009604,Southern,FALSE,
6073009703,Southern,FALSE,
6073009704,Southern,FALSE,
6073009705,Southern,FALSE,
6073009801,Southern,FALSE,
6073010004,Southern,FALSE,
6073010012,Southern,FALSE,
6073010109,Southern,FALSE,
6073010501,Southern,FALSE,
6073012800,Southern,FALSE,
6073013303,Southern,FALSE,
6073013307,Southern,FALSE,
6073013319,Southern,FALSE,
6073013425,Southern,FALSE,
6073013504,Southern,FALSE,
6073013701,Southern,FALSE,
6073013702,Southern,FALSE,
6073013908,Southern,FALSE,
6073014102,Southern,FALSE,
6073014902,Southern,FALSE,
6073015002,Southern,FALSE,
6073015403,Southern,FALSE,
6073015405,Southern,FALSE,
6073015408,Southern,FALSE,
6073016610,Southern,FALSE,
6073016613,Southern,FALSE,
6073016614,Southern,FALSE,
6073016620,Southern,FALSE,
6073016703,Southern,FALSE,
6073017036,Southern,FALSE,
6073017043,Southern,FALSE,
6073017047,Southern,FALSE,
6073017055,Southern,FALSE,
6073017056,Southern,FALSE,
6073017104,Southern,FALSE,
6073017305,Southern,FALSE,
6073017306,Southern,FALSE,
6073017601,Southern,FALSE,
6073019210,Southern,FALSE,
6073019303,Southern,FALSE,
6073019601,Southern,FALSE,
6073020017,Southern,FALSE,
6073020026,Southern,FALSE,
6073020033,Southern,FALSE,
6073020037,Southern,FALSE,
6073021501,Southern,FALSE,
6075025600,Northern,FALSE,
6031980100,Central,FALSE,
6031001001,Central,FALSE,
6081613800,Northern,FALSE,
6029000400,Central,FALSE,
6029005512,Central,FALSE,
6029005700,Central,FALSE,
6099003300,Central,FALSE,
6085503211,Northern,FALSE,
6085504415,Northern,FALSE,
6085504421,Northern,FALSE,
6085505007,Northern,FALSE,
6085505303,Northern,FALSE,
6085510801,Northern,FALSE,
6085512034,Northern,FALSE,
6085512309,Northern,FALSE,
6111007901,Central,FALSE,
6029000102,Central,FALSE,
6089010300,Northern,TRUE,"Redding, Shasta Lake"
6089010602,Northern,FALSE,
6089010702,Northern,TRUE,"Redding, Shasta Lake"
6089010703,Northern,TRUE,"Redding, Shasta Lake"
6089010803,Northern,TRUE,"Redding, Shasta Lake"
6089010807,Northern,TRUE,"Redding, Shasta Lake"
6089011209,Northern,TRUE,"Redding, Shasta Lake"
6089011300,Northern,TRUE,"Redding, Shasta Lake"
6093000100,Northern,FALSE,
6095250106,Northern,FALSE,
6095251702,Northern,FALSE,
6095251902,Northern,FALSE,
6097150100,Northern,FALSE,
6097153711,Northern,FALSE,
6097153903,Northern,FALSE,
6097154000,Northern,FALSE,
6105000101,Northern,FALSE,
6077003804,Central,FALSE,
6037703003,Southern,FALSE,
6085510300,Northern,FALSE,
6077005126,Central,FALSE,
6029005511,Central,FALSE,
6085504505,Northern,FALSE,
6085502301,Northern,FALSE,
6075022901,Northern,FALSE,
6037620703,Southern,FALSE,
6001435300,Northern,FALSE,
6059063010,Southern,FALSE,
6075026301,Northern,FALSE,
6085505012,Northern,FALSE,
6001435400,Northern,FALSE,
6001442301,Northern,FALSE,
6075020900,Northern,FALSE,
6001441602,Northern,FALSE,
6085512005,Northern,FALSE,
6081610602,Northern,FALSE,
6047001902,Central,FALSE,
6111008005,Central,FALSE,
6037651402,Southern,FALSE,
6059032049,Southern,FALSE,
6013350000,Northern,FALSE,
6085505006,Northern,FALSE,
6085508800,Northern,FALSE,
6029006303,Central,FALSE,
6001405600,Northern,FALSE,
6001432200,Northern,FALSE,
6085512027,Northern,FALSE,
6081602300,Northern,FALSE,
6111007800,Central,FALSE,
6107003301,Central,FALSE,
6081612001,Northern,FALSE,
6031000701,Central,FALSE,
6037620901,Southern,FALSE,
6059052416,Southern,FALSE,
6059062619,Southern,FALSE,
6075047801,Northern,FALSE,
6085502910,Northern,FALSE,
6059052514,Southern,FALSE,
6001441924,Northern,FALSE,
6001444200,Northern,FALSE,
6001401700,Northern,FALSE,
6081613600,Northern,FALSE,
6085511915,Northern,FALSE,
6075026302,Northern,FALSE,
6107004500,Central,FALSE,
6059032047,Southern,FALSE,
6047001901,Central,FALSE,
6085507808,Northern,FALSE,
6001436301,Northern,FALSE,
6085507302,Northern,FALSE,
6075011102,Northern,FALSE,
6001442302,Northern,FALSE,
6059062648,Southern,FALSE,
6019007002,Central,FALSE,
6059062646,Southern,FALSE,
6037800324,Southern,FALSE,
6037554517,Southern,FALSE,
6075012406,Northern,FALSE,
6019000902,Central,FALSE,
6037702900,Southern,FALSE,
6085505013,Northern,FALSE,
6001983200,Northern,FALSE,
6001436302,Northern,FALSE,
6013389200,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6059076002,Southern,FALSE,
6039000204,Central,FALSE,
6075012100,Northern,FALSE,
6023000600,Northern,FALSE,
6081610302,Northern,FALSE,
6075012700,Northern,FALSE,
6081610700,Northern,FALSE,
6075032801,Northern,FALSE,
6097152502,Northern,FALSE,
6107003802,Central,FALSE,
6037269000,Southern,FALSE,
6077003209,Central,FALSE,
6029000507,Central,FALSE,
6029003222,Central,FALSE,
6059032054,Southern,FALSE,
6077005135,Central,FALSE,
6059052522,Southern,FALSE,
6075016000,Northern,FALSE,
6099003611,Central,FALSE,
6059063004,Southern,FALSE,
6097151506,Northern,FALSE,
6001406700,Northern,FALSE,
6075012503,Northern,FALSE,
6059099305,Southern,FALSE,
6097153406,Northern,FALSE,
6031000602,Central,FALSE,
6081610902,Northern,TRUE,San Mateo - East Palo Alto and Redwood City rapid start
6107003202,Central,FALSE,
6039000203,Central,FALSE,
6075026401,Northern,FALSE,
6075012302,Northern,FALSE,
6097150303,Northern,FALSE,
6099002401,Central,FALSE,
6099003204,Central,FALSE,
6001435500,Northern,FALSE,
6099003612,Central,FALSE,
6107000304,Central,FALSE,
6001405301,Northern,FALSE,
6019003900,Central,FALSE,
6037503602,Southern,FALSE,
6001405500,Northern,FALSE,
6019007300,Central,FALSE,
6085512052,Northern,FALSE,
6037701302,Southern,FALSE,
6047000404,Central,FALSE,
6001441702,Northern,FALSE,
6077004001,Central,FALSE,
6085500800,Northern,FALSE,
6077004307,Central,FALSE,
6059063007,Southern,FALSE,
6075010701,Northern,FALSE,
6107004301,Central,FALSE,
6081610601,Northern,FALSE,
6029002817,Central,FALSE,
6081604200,Northern,FALSE,
6037621001,Southern,FALSE,
6059099416,Southern,FALSE,
6059062626,Southern,FALSE,
6059062632,Southern,FALSE,
6037700802,Southern,FALSE,
6037600704,Southern,FALSE,
6107002100,Central,FALSE,
6037577300,Southern,FALSE,
6081602201,Northern,FALSE,
6075026004,Northern,FALSE,
6001423100,Northern,FALSE,
6037701000,Southern,FALSE,
6023010901,Northern,FALSE,
6001403900,Northern,FALSE,
6037700801,Southern,FALSE,
6077005311,Central,FALSE,
6107003401,Central,FALSE,
6037620201,Southern,FALSE,
6081604103,Northern,FALSE,
6001401600,Northern,FALSE,
6013387000,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6013316000,Northern,FALSE,
6107000902,Central,FALSE,
6001403401,Northern,FALSE,
6037701304,Southern,FALSE,
6037700901,Southern,FALSE,
6081605400,Northern,FALSE,
6037620305,Southern,FALSE,
6001442700,Northern,FALSE,
6099003804,Central,FALSE,
6097152201,Northern,FALSE,
6107002402,Central,FALSE,
6097151309,Northern,FALSE,
6013361000,Northern,FALSE,
6037601002,Southern,FALSE,
6001431000,Northern,FALSE,
6075025200,Northern,FALSE,
6075031302,Northern,FALSE,
6013339004,Northern,FALSE,
6037651102,Southern,FALSE,
6001450200,Northern,FALSE,
6013349000,Northern,FALSE,
6013339003,Northern,FALSE,
6057000504,Northern,FALSE,
6057000602,Northern,FALSE,
6097152803,Northern,FALSE,
6107001010,Central,FALSE,
6107000702,Central,FALSE,
6107001306,Central,FALSE,
6013340003,Northern,FALSE,
6047000301,Central,FALSE,
6081605000,Northern,FALSE,
6001405901,Northern,FALSE,
6013345101,Northern,FALSE,
6107000501,Central,FALSE,
6037670003,Southern,FALSE,
6019004100,Central,FALSE,
6001430600,Northern,FALSE,
6037700400,Southern,FALSE,
6037503701,Southern,FALSE,
6059099417,Southern,FALSE,
6085502500,Northern,FALSE,
6001406900,Northern,FALSE,
6097151301,Northern,FALSE,
6081603802,Northern,FALSE,
6081609300,Northern,TRUE,San Mateo - East Palo Alto and Redwood City rapid start
6001438300,Northern,FALSE,
6001440304,Northern,FALSE,
6001440332,Northern,FALSE,
6001440334,Northern,FALSE,
6001441503,Northern,FALSE,
6001450603,Northern,FALSE,
6005000101,Northern,FALSE,
6007001601,Northern,FALSE,
6013303208,Northern,FALSE,
6013320003,Northern,FALSE,
6013345102,Northern,FALSE,
6013345113,Northern,FALSE,
6013345114,Northern,FALSE,
6013345116,Northern,FALSE,
6013345117,Northern,FALSE,
6013345118,Northern,FALSE,
6013346203,Northern,FALSE,
6013346204,Northern,FALSE,
6013392300,Northern,FALSE,
6017030604,Northern,FALSE,
6017030606,Northern,FALSE,
6017031404,Northern,FALSE,
6017031406,Northern,FALSE,
6017031408,Northern,FALSE,
6077004600,Central,FALSE,
6021010200,Northern,FALSE,
6111007700,Central,FALSE,
6107001706,Central,FALSE,
6107002904,Central,FALSE,
6029005900,Central,FALSE,
6031000402,Central,FALSE,
6019007202,Central,FALSE,
6019006802,Central,FALSE,
6107001200,Central,FALSE,
6035040100,Northern,FALSE,
6035040304,Northern,FALSE,
6037109300,Southern,FALSE,
6037128500,Southern,FALSE,
6037128602,Southern,FALSE,
6037128801,Southern,FALSE,
6037128802,Southern,FALSE,
6037186203,Southern,FALSE,
6037189904,Southern,FALSE,
6037189905,Southern,FALSE,
6037189906,Southern,FALSE,
6037189907,Southern,FALSE,
6037190102,Southern,FALSE,
6037190702,Southern,FALSE,
6037191901,Southern,FALSE,
6037191902,Southern,FALSE,
6037192300,Southern,FALSE,
6037194401,Southern,FALSE,
6037195803,Southern,FALSE,
6037195903,Southern,FALSE,
6037199001,Southern,FALSE,
6037199801,Southern,FALSE,
6037199802,Southern,FALSE,
6037203601,Southern,FALSE,
6037203602,Southern,FALSE,
6037206020,Southern,FALSE,
6037206052,Southern,FALSE,
6037207304,Southern,FALSE,
6037207307,Southern,FALSE,
6037207901,Southern,FALSE,
6037211000,Southern,FALSE,
6037211124,Southern,FALSE,
6037211804,Southern,FALSE,
6037212701,Southern,FALSE,
6037212900,Southern,FALSE,
6037214100,Southern,FALSE,
6037218110,Southern,FALSE,
6037218120,Southern,FALSE,
6037218210,Southern,FALSE,
6037218220,Southern,FALSE,
6037218300,Southern,FALSE,
6037218400,Southern,FALSE,
6037218500,Southern,FALSE,
6037218600,Southern,FALSE,
6037218701,Southern,FALSE,
6037218702,Southern,FALSE,
6037218800,Southern,FALSE,
6037218900,Southern,FALSE,
6037219010,Southern,FALSE,
6037219020,Southern,FALSE,
6037219300,Southern,FALSE,
6037219700,Southern,FALSE,
6037219800,Southern,FALSE,
6037219901,Southern,FALSE,
6037220000,Southern,FALSE,
6037221401,Southern,FALSE,
6037222002,Southern,FALSE,
6037222700,Southern,FALSE,
6037224701,Southern,FALSE,
6037224702,Southern,FALSE,
6037226701,Southern,FALSE,
6037226702,Southern,FALSE,
6037231500,Southern,FALSE,
6037231601,Southern,FALSE,
6037231602,Southern,FALSE,
6037231901,Southern,FALSE,
6037231902,Southern,FALSE,
6037232500,Southern,FALSE,
6037232701,Southern,FALSE,
6037237300,Southern,FALSE,
6037237800,Southern,FALSE,
6037237900,Southern,FALSE,
6037238000,Southern,FALSE,
6037240902,Southern,FALSE,
6037241001,Southern,FALSE,
6037242600,Southern,FALSE,
6037243002,Southern,FALSE,
6037262301,Southern,FALSE,
6037292001,Southern,FALSE,
6037292002,Southern,FALSE,
6037293203,Southern,FALSE,
6037293204,Southern,FALSE,
6037293205,Southern,FALSE,
6037293206,Southern,FALSE,
6037293306,Southern,FALSE,
6037294110,Southern,FALSE,
6037294510,Southern,FALSE,
6037294520,Southern,FALSE,
6037294610,Southern,FALSE,
6037294701,Southern,FALSE,
6037294810,Southern,FALSE,
6037294820,Southern,FALSE,
6037296220,Southern,FALSE,
6037296500,Southern,FALSE,
6037297110,Southern,FALSE,
6037297201,Southern,FALSE,
6037403321,Southern,FALSE,
6037403326,Southern,FALSE,
6037403404,Southern,FALSE,
6037407802,Southern,FALSE,
6037462202,Southern,FALSE,
6037463400,Southern,FALSE,
6037463601,Southern,FALSE,
6037463602,Southern,FALSE,
6037502402,Southern,FALSE,
6037543304,Southern,FALSE,
6037543321,Southern,FALSE,
6037543322,Southern,FALSE,
6037554522,Southern,FALSE,
6037570800,Southern,FALSE,
6037800325,Southern,FALSE,
6037901012,Southern,FALSE,
6037901214,Southern,FALSE,
6037920018,Southern,FALSE,
6037920111,Southern,FALSE,
6037920331,Southern,FALSE,
6037980004,Southern,FALSE,
6037980038,Southern,FALSE,
6045010802,Northern,FALSE,
6045011501,Northern,FALSE,
6049000100,Northern,FALSE,
6049000200,Northern,FALSE,
6019001800,Central,FALSE,
6055201102,Northern,FALSE,
6055201401,Northern,FALSE,
6057000105,Northern,FALSE,
6059011710,Southern,FALSE,
6059021816,Southern,FALSE,
6059021817,Southern,FALSE,
6059021824,Southern,FALSE,
6059021827,Southern,FALSE,
6059021828,Southern,FALSE,
6059021923,Southern,FALSE,
6059052419,Southern,FALSE,
6059052421,Southern,FALSE,
6059052427,Southern,FALSE,
6059052431,Southern,FALSE,
6059052434,Southern,FALSE,
6059052435,Southern,FALSE,
6059052502,Southern,FALSE,
6059052534,Southern,FALSE,
6059075605,Southern,FALSE,
6059075606,Southern,FALSE,
6059075810,Southern,FALSE,
6059099504,Southern,FALSE,
6059110003,Southern,FALSE,
6059110004,Southern,FALSE,
6059110118,Southern,FALSE,
6061020300,Northern,FALSE,
6061020606,Northern,FALSE,
6061020711,Northern,FALSE,
6061020713,Northern,FALSE,
6061021034,Northern,FALSE,
6061021040,Northern,FALSE,
6061021043,Northern,FALSE,
6061021048,Northern,FALSE,
6061021128,Northern,FALSE,
6061021129,Northern,FALSE,
6061021902,Northern,FALSE,
6061022600,Northern,FALSE,
